start time,Solar power production forecast - hourly update MWh/h,Wind power generation - hourly energy data MWh/h,Load MWh/h,Import from Russia EUR/MWh,Load CITY Wh/h,Solar power CITY MWh/h,Wind CITY MWh/h
31/05/2017 09:00,8.349,506,9035,0.5,90.35,83.49,50.6
31/05/2017 10:00,10.994,477,8941,0.5,89.41,109.94,47.7
31/05/2017 11:00,12.757,508,8885,0.5,88.85,127.57,50.8
31/05/2017 12:00,12.582,526,8756,0.5,87.56,125.82,52.6
31/05/2017 13:00,10.628,498,8706,0.983762,87.06,106.28,49.8
31/05/2017 14:00,8.314,500,8731,1.072868,87.31,83.14,50
31/05/2017 15:00,7.348,477,8810,1.108276,88.1,73.48,47.7
31/05/2017 16:00,5.306,462,8761,1.650969,87.61,53.06,46.2
31/05/2017 17:00,2.773,464,8440,0.5,84.4,27.73,46.4
31/05/2017 18:00,1.156,481,8456,0.5,84.56,11.56,48.1
31/05/2017 19:00,0.26,538,8431,1.122844,84.31,2.6,53.8
31/05/2017 20:00,0.036,671,8077,1.642946,80.77,0.36,67.1
31/05/2017 21:00,0,756,7634,2.929707,76.34,0,75.6
31/05/2017 22:00,0,784,7513,3.841235,75.13,0,78.4
31/05/2017 23:00,0,744,7366,3.957314,73.66,0,74.4
01/06/2017 00:00,0.013,731,7337,4.387331,73.37,0.13,73.1
01/06/2017 01:00,0.756,603,7588,6.207774,75.88,7.56,60.3
01/06/2017 02:00,1.708,529,8332,6.620499,83.32,17.08,52.9
01/06/2017 03:00,2.727,603,8809,3.9779,88.09,27.27,60.3
01/06/2017 04:00,4.401,672,8931,3.759773,89.31,44.01,67.2
01/06/2017 05:00,6.293,743,8949,0.5,89.49,62.93,74.3
01/06/2017 06:00,7.735,826,9000,0.5,90,77.35,82.6
01/06/2017 07:00,8.677,867,9060,0.5,90.6,86.77,86.7
01/06/2017 08:00,6.728,940,9081,0.5,90.81,67.28,94
01/06/2017 09:00,7.688,976,9025,0.5,90.25,76.88,97.6
01/06/2017 10:00,8.193,984,8946,0.5,89.46,81.93,98.4
01/06/2017 11:00,8.808,964,8903,0.5,89.03,88.08,96.4
01/06/2017 12:00,8.386,954,8889,0.5,88.89,83.86,95.4
01/06/2017 13:00,7.481,1020,8782,0.5,87.82,74.81,102
01/06/2017 14:00,6.241,1012,8870,3.94046,88.7,62.41,101.2
01/06/2017 15:00,6.074,1042,8867,4.025708,88.67,60.74,104.2
01/06/2017 16:00,5.096,1071,8556,5.339885,85.56,50.96,107.1
01/06/2017 17:00,3.399,1091,8670,0.5,86.7,33.99,109.1
01/06/2017 18:00,1.492,1145,8684,0.5,86.84,14.92,114.5
01/06/2017 19:00,0.237,1179,8253,4.049625,82.53,2.37,117.9
01/06/2017 20:00,0.035,1190,7896,4.051936,78.96,0.35,119
01/06/2017 21:00,0,1210,7736,4.895445,77.36,0,121
01/06/2017 22:00,0,1224,7610,3.812261,76.1,0,122.4
01/06/2017 23:00,0,1255,7577,4.370135,75.77,0,125.5
02/06/2017 00:00,0.004,1265,7881,4.908146,78.81,0.04,126.5
02/06/2017 01:00,0.969,1260,8625,5.682257,86.25,9.69,126
02/06/2017 02:00,2.364,1269,9198,5.545544,91.98,23.64,126.9
02/06/2017 03:00,4.072,1270,9444,4.329654,94.44,40.72,127
02/06/2017 04:00,5.147,1274,9657,4.127726,96.57,51.47,127.4
02/06/2017 05:00,5.765,1274,9706,0.5,97.06,57.65,127.4
02/06/2017 06:00,7.076,1287,9711,0.5,97.11,70.76,128.7
02/06/2017 07:00,7.444,1284,9641,0.5,96.41,74.44,128.4
02/06/2017 08:00,7.354,1265,9470,0.5,94.7,73.54,126.5
02/06/2017 09:00,7.097,1242,9358,0.5,93.58,70.97,124.2
02/06/2017 10:00,7.163,1218,9195,0.5,91.95,71.63,121.8
02/06/2017 11:00,8.328,1175,9058,0.5,90.58,83.28,117.5
02/06/2017 12:00,9.259,1127,8930,0.5,89.3,92.59,112.7
02/06/2017 13:00,9.069,1078,8932,0.5,89.32,90.69,107.8
02/06/2017 14:00,7.112,1030,9048,3.91213,90.48,71.12,103
02/06/2017 15:00,6.146,968,9005,4.241723,90.05,61.46,96.8
02/06/2017 16:00,4.813,904,8610,5.927341,86.1,48.13,90.4
02/06/2017 17:00,3.295,832,8619,0.5,86.19,32.95,83.2
02/06/2017 18:00,1.55,793,8671,0.5,86.71,15.5,79.3
02/06/2017 19:00,0.264,799,8297,4.153125,82.97,2.64,79.9
02/06/2017 20:00,0.001,782,7955,4.797928,79.55,0.01,78.2
02/06/2017 21:00,0,737,7663,6.373461,76.63,0,73.7
02/06/2017 22:00,0,710,7473,5.289143,74.73,0,71
02/06/2017 23:00,0,720,7343,5.055171,73.43,0,72
03/06/2017 00:00,0.008,696,7352,5.273433,73.52,0.08,69.6
03/06/2017 01:00,0.96,646,7658,5.041078,76.58,9.6,64.6
03/06/2017 02:00,1.721,652,7845,4.758312,78.45,17.21,65.2
03/06/2017 03:00,2.682,669,8006,4.421965,80.06,26.82,66.9
03/06/2017 04:00,4.325,695,8125,3.887637,81.25,43.25,69.5
03/06/2017 05:00,7.453,723,8252,3.561997,82.52,74.53,72.3
03/06/2017 06:00,10,688,8340,2.444538,83.4,100,68.8
03/06/2017 07:00,11.089,664,8333,1.840555,83.33,110.89,66.4
03/06/2017 08:00,11.85,678,8240,2.441985,82.4,118.5,67.8
03/06/2017 09:00,9.356,617,8164,1.883944,81.64,93.56,61.7
03/06/2017 10:00,10.023,548,8159,1.337393,81.59,100.23,54.8
03/06/2017 11:00,10.951,503,8252,0.900322,82.52,109.51,50.3
03/06/2017 12:00,11.313,449,8355,1.422578,83.55,113.13,44.9
03/06/2017 13:00,10.344,414,8449,1.399829,84.49,103.44,41.4
03/06/2017 14:00,9.116,360,8554,1.601222,85.54,91.16,36
03/06/2017 15:00,7.731,304,8406,1.863556,84.06,77.31,30.4
03/06/2017 16:00,5.439,249,8130,2.156847,81.3,54.39,24.9
03/06/2017 17:00,3.584,229,8262,2.562237,82.62,35.84,22.9
03/06/2017 18:00,1.717,234,8419,2.426451,84.19,17.17,23.4
03/06/2017 19:00,0.33,263,8116,1.676091,81.16,3.3,26.3
03/06/2017 20:00,0.044,292,7793,1.964359,77.93,0.44,29.2
03/06/2017 21:00,0,326,7617,2.882639,76.17,0,32.6
03/06/2017 22:00,0,377,7404,3.544685,74.04,0,37.7
03/06/2017 23:00,0,324,7316,4.334671,73.16,0,32.4
04/06/2017 00:00,0.02,263,7292,4.39217,72.92,0.2,26.3
04/06/2017 01:00,0.949,198,7412,4.571946,74.12,9.49,19.8
04/06/2017 02:00,1.966,186,7422,4.786241,74.22,19.66,18.6
04/06/2017 03:00,3.618,221,7623,4.350979,76.23,36.18,22.1
04/06/2017 04:00,5.618,261,7830,2.863581,78.3,56.18,26.1
04/06/2017 05:00,8.149,278,7987,3.401763,79.87,81.49,27.8
04/06/2017 06:00,10.618,280,8094,3.06141,80.94,106.18,28
04/06/2017 07:00,12.596,270,8056,3.157944,80.56,125.96,27
04/06/2017 08:00,14.07,258,7948,2.289885,79.48,140.7,25.8
04/06/2017 09:00,15.657,269,7957,2.405459,79.57,156.57,26.9
04/06/2017 10:00,15.677,222,7919,2.060242,79.19,156.77,22.2
04/06/2017 11:00,15.34,183,7904,2.272655,79.04,153.4,18.3
04/06/2017 12:00,14.834,164,7986,1.941809,79.86,148.34,16.4
04/06/2017 13:00,13.443,172,8084,2.271987,80.84,134.43,17.2
04/06/2017 14:00,11.359,168,8170,2.315413,81.7,113.59,16.8
04/06/2017 15:00,9.321,131,8106,2.611417,81.06,93.21,13.1
04/06/2017 16:00,6.676,108,7955,2.643139,79.55,66.76,10.8
04/06/2017 17:00,4.178,117,8256,2.877681,82.56,41.78,11.7
04/06/2017 18:00,1.862,135,8337,2.224429,83.37,18.62,13.5
04/06/2017 19:00,0.36,139,8012,1.918665,80.12,3.6,13.9
04/06/2017 20:00,0.041,145,7699,2.008009,76.99,0.41,14.5
04/06/2017 21:00,0,146,7434,4.09774,74.34,0,14.6
04/06/2017 22:00,0,117,7237,3.614541,72.37,0,11.7
04/06/2017 23:00,0,108,7200,4.070775,72,0,10.8
05/06/2017 00:00,0.016,77,7407,4.56173,74.07,0.16,7.7
05/06/2017 01:00,0.84,56,8217,4.782047,82.17,8.4,5.6
05/06/2017 02:00,1.678,51,8750,6.9376,87.5,16.78,5.1
05/06/2017 03:00,2.448,40,8980,4.001352,89.8,24.48,4
05/06/2017 04:00,3.621,30,9170,3.525127,91.7,36.21,3
05/06/2017 05:00,4.707,35,9172,0.5,91.72,47.07,3.5
05/06/2017 06:00,5.622,51,9202,4.066167,92.02,56.22,5.1
05/06/2017 07:00,5.456,67,9220,4.348619,92.2,54.56,6.7
05/06/2017 08:00,4.046,78,9139,1.20456,91.39,40.46,7.8
05/06/2017 09:00,3.942,91,9045,1.490554,90.45,39.42,9.1
05/06/2017 10:00,3.86,110,8910,2.784196,89.1,38.6,11
05/06/2017 11:00,3.711,105,8890,4.226052,88.9,37.11,10.5
05/06/2017 12:00,3.353,101,8952,1.643432,89.52,33.53,10.1
05/06/2017 13:00,3.645,118,8912,1.995493,89.12,36.45,11.8
05/06/2017 14:00,1.898,193,8960,5.441109,89.6,18.98,19.3
05/06/2017 15:00,1.498,225,8886,1.599869,88.86,14.98,22.5
05/06/2017 16:00,1.469,264,8486,5.843819,84.86,14.69,26.4
05/06/2017 17:00,1.82,265,8548,0.5,85.48,18.2,26.5
05/06/2017 18:00,1.045,322,8402,0.5,84.02,10.45,32.2
05/06/2017 19:00,0.181,425,7924,1.876657,79.24,1.81,42.5
05/06/2017 20:00,0.002,512,7682,2.142587,76.82,0.02,51.2
05/06/2017 21:00,0,462,7415,3.235392,74.15,0,46.2
05/06/2017 22:00,0,454,7362,3.900033,73.62,0,45.4
05/06/2017 23:00,0,426,7327,3.910852,73.27,0,42.6
06/06/2017 00:00,0.006,378,7473,3.159053,74.73,0.06,37.8
06/06/2017 01:00,0.963,353,8197,2.758552,81.97,9.63,35.3
06/06/2017 02:00,2.42,341,8888,1.618266,88.88,24.2,34.1
06/06/2017 03:00,4.88,284,9018,0.5,90.18,48.8,28.4
06/06/2017 04:00,7.434,222,9033,1.942226,90.33,74.34,22.2
06/06/2017 05:00,9.73,204,8977,0.5,89.77,97.3,20.4
06/06/2017 06:00,11.603,213,9008,0.5,90.08,116.03,21.3
06/06/2017 07:00,13.405,194,9026,0.5,90.26,134.05,19.4
06/06/2017 08:00,14.32,192,8918,0.5,89.18,143.2,19.2
06/06/2017 09:00,15.462,169,8779,0.5,87.79,154.62,16.9
06/06/2017 10:00,15.402,166,8769,0.5,87.69,154.02,16.6
06/06/2017 11:00,14.998,132,8698,0.566994,86.98,149.98,13.2
06/06/2017 12:00,14.398,86,8644,0.5,86.44,143.98,8.6
06/06/2017 13:00,13.189,63,8582,0.5,85.82,131.89,6.3
06/06/2017 14:00,11.193,48,8698,0.5,86.98,111.93,4.8
06/06/2017 15:00,9.427,32,8700,0.514193,87,94.27,3.2
06/06/2017 16:00,7.22,34,8341,2.597943,83.41,72.2,3.4
06/06/2017 17:00,4.688,44,8388,0.5,83.88,46.88,4.4
06/06/2017 18:00,2.384,63,8359,0.5,83.59,23.84,6.3
06/06/2017 19:00,0.361,64,7936,0.5,79.36,3.61,6.4
06/06/2017 20:00,0.05,55,7649,0.549369,76.49,0.5,5.5
06/06/2017 21:00,0,53,7414,1.435716,74.14,0,5.3
06/06/2017 22:00,0,51,7229,0.5,72.29,0,5.1
06/06/2017 23:00,0.001,57,7178,0.5,71.78,0.01,5.7
07/06/2017 00:00,0.033,71,7357,0.5,73.57,0.33,7.1
07/06/2017 01:00,0.767,87,8079,0.5,80.79,7.67,8.7
07/06/2017 02:00,2.894,70,8494,1.4816,84.94,28.94,7
07/06/2017 03:00,5.374,43,8718,0.5,87.18,53.74,4.3
07/06/2017 04:00,8.054,65,8734,3.110713,87.34,80.54,6.5
07/06/2017 05:00,10.903,71,8705,0.5,87.05,109.03,7.1
07/06/2017 06:00,13.389,83,8749,0.546424,87.49,133.89,8.3
07/06/2017 07:00,14.95,119,8762,1.244705,87.62,149.5,11.9
07/06/2017 08:00,16.55,141,8747,0.5,87.47,165.5,14.1
07/06/2017 09:00,17.6,187,8693,0.626329,86.93,176,18.7
07/06/2017 10:00,17.073,227,8654,0.5,86.54,170.73,22.7
07/06/2017 11:00,15.894,248,8638,0.5,86.38,158.94,24.8
07/06/2017 12:00,15.253,260,8583,0.5,85.83,152.53,26
07/06/2017 13:00,14.318,270,8464,0.5,84.64,143.18,27
07/06/2017 14:00,12.294,287,8533,4.957462,85.33,122.94,28.7
07/06/2017 15:00,9.857,277,8455,7.281817,84.55,98.57,27.7
07/06/2017 16:00,6.915,278,8032,5.439773,80.32,69.15,27.8
07/06/2017 17:00,4.376,327,8025,0.5,80.25,43.76,32.7
07/06/2017 18:00,2.026,460,7960,0.5,79.6,20.26,46
07/06/2017 19:00,0.401,637,7531,0.5,75.31,4.01,63.7
07/06/2017 20:00,0.057,769,7200,0.613328,72,0.57,76.9
07/06/2017 21:00,0,783,6994,1.402152,69.94,0,78.3
07/06/2017 22:00,0,808,6849,1.707394,68.49,0,80.8
07/06/2017 23:00,0.001,799,6819,1.959723,68.19,0.01,79.9
08/06/2017 00:00,0.035,701,7041,0.6303,70.41,0.35,70.1
08/06/2017 01:00,0.87,463,7823,0.783866,78.23,8.7,46.3
08/06/2017 02:00,1.734,266,8492,3.1552,84.92,17.34,26.6
08/06/2017 03:00,2.704,229,8781,0.5,87.81,27.04,22.9
08/06/2017 04:00,3.779,250,8961,2.02722,89.61,37.79,25
08/06/2017 05:00,4.808,265,8981,0.5,89.81,48.08,26.5
08/06/2017 06:00,6.037,257,9024,0.5,90.24,60.37,25.7
08/06/2017 07:00,6.123,276,9044,0.5,90.44,61.23,27.6
08/06/2017 08:00,5.956,267,8996,0.5,89.96,59.56,26.7
08/06/2017 09:00,5.685,256,8885,0.5,88.85,56.85,25.6
08/06/2017 10:00,5.351,249,8901,0.5,89.01,53.51,24.9
08/06/2017 11:00,7.169,237,8864,0.5,88.64,71.69,23.7
08/06/2017 12:00,6.798,223,8857,0.5,88.57,67.98,22.3
08/06/2017 13:00,5.73,242,8866,0.5,88.66,57.3,24.2
08/06/2017 14:00,5.121,218,8936,2.895263,89.36,51.21,21.8
08/06/2017 15:00,4.124,265,8815,3.575968,88.15,41.24,26.5
08/06/2017 16:00,3.68,287,8507,4.542616,85.07,36.8,28.7
08/06/2017 17:00,2.57,344,8560,0.5,85.6,25.7,34.4
08/06/2017 18:00,1.438,327,8420,0.5,84.2,14.38,32.7
08/06/2017 19:00,0.174,325,7921,3.791915,79.21,1.74,32.5
08/06/2017 20:00,0.033,320,7591,5.184007,75.91,0.33,32
08/06/2017 21:00,0,311,7336,5.526885,73.36,0,31.1
08/06/2017 22:00,0,309,7201,4.613481,72.01,0,30.9
08/06/2017 23:00,0.001,319,7070,4.712212,70.7,0.01,31.9
09/06/2017 00:00,0.037,314,7305,4.410651,73.05,0.37,31.4
09/06/2017 01:00,0.889,211,8129,4.718866,81.29,8.89,21.1
09/06/2017 02:00,2.109,105,8667,4.588605,86.67,21.09,10.5
09/06/2017 03:00,3.694,84,8879,4.22055,88.79,36.94,8.4
09/06/2017 04:00,5.433,128,8972,4.887578,89.72,54.33,12.8
09/06/2017 05:00,6.918,132,9020,0.5,90.2,69.18,13.2
09/06/2017 06:00,8.145,131,8899,0.5,88.99,81.45,13.1
09/06/2017 07:00,11.546,112,9033,0.5,90.33,115.46,11.2
09/06/2017 08:00,11.707,111,8857,0.5,88.57,117.07,11.1
09/06/2017 09:00,13.169,101,8874,0.5,88.74,131.69,10.1
09/06/2017 10:00,13.309,101,8759,0.5,87.59,133.09,10.1
09/06/2017 11:00,12.555,107,8714,0.5,87.14,125.55,10.7
09/06/2017 12:00,11.989,69,8666,0.5,86.66,119.89,6.9
09/06/2017 13:00,11.435,47,8536,0.5,85.36,114.35,4.7
09/06/2017 14:00,9.449,42,8569,2.514833,85.69,94.49,4.2
09/06/2017 15:00,7.718,36,8518,3.076455,85.18,77.18,3.6
09/06/2017 16:00,5.852,45,8175,5.160734,81.75,58.52,4.5
09/06/2017 17:00,3.888,58,8296,0.5,82.96,38.88,5.8
09/06/2017 18:00,2.046,69,8178,0.5,81.78,20.46,6.9
09/06/2017 19:00,0.327,77,7846,4.455914,78.46,3.27,7.7
09/06/2017 20:00,0.008,67,7533,3.451139,75.33,0.08,6.7
09/06/2017 21:00,0,68,7236,2.968753,72.36,0,6.8
09/06/2017 22:00,0,68,6991,3.077373,69.91,0,6.8
09/06/2017 23:00,0.001,63,6880,4.104544,68.8,0.01,6.3
10/06/2017 00:00,0.031,65,6878,3.641319,68.78,0.31,6.5
10/06/2017 01:00,1.159,43,7122,3.966737,71.22,11.59,4.3
10/06/2017 02:00,2.577,22,7388,4.186185,73.88,25.77,2.2
10/06/2017 03:00,4.081,17,7656,3.636332,76.56,40.81,1.7
10/06/2017 04:00,6.088,14,7872,3.62105,78.72,60.88,1.4
10/06/2017 05:00,8.087,18,7985,3.331937,79.85,80.87,1.8
10/06/2017 06:00,9.996,31,8090,3.26206,80.9,99.96,3.1
10/06/2017 07:00,12.509,42,8029,3.922867,80.29,125.09,4.2
10/06/2017 08:00,12.538,42,7992,4.568965,79.92,125.38,4.2
10/06/2017 09:00,13.915,55,7870,3.404154,78.7,139.15,5.5
10/06/2017 10:00,13.729,77,7887,2.506699,78.87,137.29,7.7
10/06/2017 11:00,13.609,73,7907,2.014938,79.07,136.09,7.3
10/06/2017 12:00,12.865,74,7943,1.249301,79.43,128.65,7.4
10/06/2017 13:00,10.683,84,7996,1.507822,79.96,106.83,8.4
10/06/2017 14:00,8.04,71,8055,1.511307,80.55,80.4,7.1
10/06/2017 15:00,6.201,58,7929,2.031902,79.29,62.01,5.8
10/06/2017 16:00,4.656,108,7652,2.807072,76.52,46.56,10.8
10/06/2017 17:00,2.997,160,7874,4.612608,78.74,29.97,16
10/06/2017 18:00,1.5,200,7902,5.105725,79.02,15,20
10/06/2017 19:00,0.29,210,7575,4.251224,75.75,2.9,21
10/06/2017 20:00,0.039,207,7257,3.3438,72.57,0.39,20.7
10/06/2017 21:00,0,254,7019,3.14461,70.19,0,25.4
10/06/2017 22:00,0,266,6869,2.883336,68.69,0,26.6
10/06/2017 23:00,0.001,269,6761,3.893643,67.61,0.01,26.9
11/06/2017 00:00,0.027,218,6756,3.824944,67.56,0.27,21.8
11/06/2017 01:00,0.535,142,6881,3.2843,68.81,5.35,14.2
11/06/2017 02:00,1.022,119,7011,2.309879,70.11,10.22,11.9
11/06/2017 03:00,1.229,99,7212,1.397526,72.12,12.29,9.9
11/06/2017 04:00,2.468,85,7489,0.5,74.89,24.68,8.5
11/06/2017 05:00,3.304,86,7694,4.084473,76.94,33.04,8.6
11/06/2017 06:00,4.303,99,7794,1.336468,77.94,43.03,9.9
11/06/2017 07:00,5.46,122,7768,1.535465,77.68,54.6,12.2
11/06/2017 08:00,5.189,150,7740,2.295221,77.4,51.89,15
11/06/2017 09:00,6.454,176,7740,1.55113,77.4,64.54,17.6
11/06/2017 10:00,7.344,165,7774,2.544971,77.74,73.44,16.5
11/06/2017 11:00,8.589,160,7788,2.469361,77.88,85.89,16
11/06/2017 12:00,9.936,131,7881,2.35897,78.81,99.36,13.1
11/06/2017 13:00,10.327,104,7948,2.276876,79.48,103.27,10.4
11/06/2017 14:00,8.64,84,7987,2.952675,79.87,86.4,8.4
11/06/2017 15:00,7.857,66,8001,5.637495,80.01,78.57,6.6
11/06/2017 16:00,6.255,63,7774,1.193772,77.74,62.55,6.3
11/06/2017 17:00,4.178,58,8000,2.860182,80,41.78,5.8
11/06/2017 18:00,2.228,91,8017,3.533958,80.17,22.28,9.1
11/06/2017 19:00,0.337,116,7716,3.167583,77.16,3.37,11.6
11/06/2017 20:00,0.01,114,7411,3.008738,74.11,0.1,11.4
11/06/2017 21:00,0,139,7219,2.828316,72.19,0,13.9
11/06/2017 22:00,0,162,7030,2.681388,70.3,0,16.2
11/06/2017 23:00,0.001,184,7010,3.408571,70.1,0.01,18.4
12/06/2017 00:00,0.027,160,7264,2.785718,72.64,0.27,16
12/06/2017 01:00,0.893,162,7988,2.492079,79.88,8.93,16.2
12/06/2017 02:00,2.021,143,8679,1.472739,86.79,20.21,14.3
12/06/2017 03:00,3.125,151,8958,1.75082,89.58,31.25,15.1
12/06/2017 04:00,3.757,145,9152,2.69168,91.52,37.57,14.5
12/06/2017 05:00,4.207,132,9248,9.647646,92.48,42.07,13.2
12/06/2017 06:00,4.707,151,9331,11.200815,93.31,47.07,15.1
12/06/2017 07:00,5.136,187,9332,10.483725,93.32,51.36,18.7
12/06/2017 08:00,4.331,223,9283,9.542469,92.83,43.31,22.3
12/06/2017 09:00,4.212,272,9271,5.526381,92.71,42.12,27.2
12/06/2017 10:00,4.458,297,9199,7.451562,91.99,44.58,29.7
12/06/2017 11:00,4.047,359,9039,6.787504,90.39,40.47,35.9
12/06/2017 12:00,3.679,380,9026,4.096053,90.26,36.79,38
12/06/2017 13:00,3.332,402,8907,2.543165,89.07,33.32,40.2
12/06/2017 14:00,2.794,376,8969,1.078203,89.69,27.94,37.6
12/06/2017 15:00,2.552,422,8835,1.155731,88.35,25.52,42.2
12/06/2017 16:00,2.394,469,8475,1.227806,84.75,23.94,46.9
12/06/2017 17:00,1.501,512,8497,1.923714,84.97,15.01,51.2
12/06/2017 18:00,0.823,598,8395,1.3335,83.95,8.23,59.8
12/06/2017 19:00,0.131,667,7901,0.968262,79.01,1.31,66.7
12/06/2017 20:00,0.01,690,7543,1.017838,75.43,0.1,69
12/06/2017 21:00,0,696,7335,1.619853,73.35,0,69.6
12/06/2017 22:00,0,712,7215,1.555378,72.15,0,71.2
12/06/2017 23:00,0.002,687,7163,2.00612,71.63,0.02,68.7
13/06/2017 00:00,0.041,598,7350,0.5,73.5,0.41,59.8
13/06/2017 01:00,0.734,550,8086,2.5184,80.86,7.34,55
13/06/2017 02:00,1.481,566,8582,2.3744,85.82,14.81,56.6
13/06/2017 03:00,2.044,648,8814,1.244706,88.14,20.44,64.8
13/06/2017 04:00,2.856,696,8967,1.97184,89.67,28.56,69.6
13/06/2017 05:00,3.812,762,9062,0.5,90.62,38.12,76.2
13/06/2017 06:00,4.767,771,9147,0.5,91.47,47.67,77.1
13/06/2017 07:00,5.866,784,9164,0.5,91.64,58.66,78.4
13/06/2017 08:00,4.647,788,9120,0.5,91.2,46.47,78.8
13/06/2017 09:00,5.057,803,9098,0.5,90.98,50.57,80.3
13/06/2017 10:00,6.962,821,9008,0.5,90.08,69.62,82.1
13/06/2017 11:00,7.817,807,8926,0.5,89.26,78.17,80.7
13/06/2017 12:00,8.704,867,8834,0.5,88.34,87.04,86.7
13/06/2017 13:00,8.444,860,8754,0.5,87.54,84.44,86
13/06/2017 14:00,8.264,839,8834,1.898031,88.34,82.64,83.9
13/06/2017 15:00,7.469,762,8798,1.582806,87.98,74.69,76.2
13/06/2017 16:00,5.958,595,8396,3.388603,83.96,59.58,59.5
13/06/2017 17:00,3.984,553,8335,0.5,83.35,39.84,55.3
13/06/2017 18:00,2.029,617,8244,0.5,82.44,20.29,61.7
13/06/2017 19:00,0.338,648,7739,4.522163,77.39,3.38,64.8
13/06/2017 20:00,0.012,669,7432,4.568482,74.32,0.12,66.9
13/06/2017 21:00,0,637,7138,4.624129,71.38,0,63.7
13/06/2017 22:00,0,535,7017,4.105421,70.17,0,53.5
13/06/2017 23:00,0.002,397,7021,4.51323,70.21,0.02,39.7
14/06/2017 00:00,0.044,267,7286,4.815367,72.86,0.44,26.7
14/06/2017 01:00,1.365,172,8048,5.998592,80.48,13.65,17.2
14/06/2017 02:00,2.756,88,8568,5.345333,85.68,27.56,8.8
14/06/2017 03:00,4.782,69,8760,4.962193,87.6,47.82,6.9
14/06/2017 04:00,5.828,102,8888,5.172213,88.88,58.28,10.2
14/06/2017 05:00,7.721,143,8824,0.5,88.24,77.21,14.3
14/06/2017 06:00,10.062,186,8854,0.5,88.54,100.62,18.6
14/06/2017 07:00,13.322,208,8896,0.5,88.96,133.22,20.8
14/06/2017 08:00,13.982,216,8818,0.5,88.18,139.82,21.6
14/06/2017 09:00,14.838,225,8754,0.5,87.54,148.38,22.5
14/06/2017 10:00,15.205,228,8792,0.5,87.92,152.05,22.8
14/06/2017 11:00,15.109,210,8686,0.5,86.86,151.09,21
14/06/2017 12:00,14.522,188,8646,0.5,86.46,145.22,18.8
14/06/2017 13:00,13.125,174,8591,0.5,85.91,131.25,17.4
14/06/2017 14:00,10.164,146,8548,4.7529,85.48,101.64,14.6
14/06/2017 15:00,8.342,124,8469,4.550082,84.69,83.42,12.4
14/06/2017 16:00,6.264,90,8257,6.01743,82.57,62.64,9
14/06/2017 17:00,4.14,113,8260,0.5,82.6,41.4,11.3
14/06/2017 18:00,2.17,135,8159,0.5,81.59,21.7,13.5
14/06/2017 19:00,0.382,127,7807,3.27363,78.07,3.82,12.7
14/06/2017 20:00,0.012,121,7503,3.058578,75.03,0.12,12.1
14/06/2017 21:00,0,119,7293,3.788783,72.93,0,11.9
14/06/2017 22:00,0,104,7125,4.016705,71.25,0,10.4
14/06/2017 23:00,0.002,83,7096,5.275935,70.96,0.02,8.3
15/06/2017 00:00,0.044,77,7289,5.668173,72.89,0.44,7.7
15/06/2017 01:00,1.459,78,7983,5.863002,79.83,14.59,7.8
15/06/2017 02:00,3.269,49,8479,6.000411,84.79,32.69,4.9
15/06/2017 03:00,5.681,32,8763,5.462412,87.63,56.81,3.2
15/06/2017 04:00,8.376,42,8864,5.570584,88.64,83.76,4.2
15/06/2017 05:00,11.055,58,8940,0.5,89.4,110.55,5.8
15/06/2017 06:00,13.515,102,8965,0.5,89.65,135.15,10.2
15/06/2017 07:00,15.175,139,8972,0.639184,89.72,151.75,13.9
15/06/2017 08:00,17.079,164,8899,0.5,88.99,170.79,16.4
15/06/2017 09:00,18.19,177,8908,0.5,89.08,181.9,17.7
15/06/2017 10:00,18.22,186,8862,0.5,88.62,182.2,18.6
15/06/2017 11:00,17.825,186,8676,0.5,86.76,178.25,18.6
15/06/2017 12:00,16.667,152,8585,0.5,85.85,166.67,15.2
15/06/2017 13:00,14.863,160,8511,0.5,85.11,148.63,16
15/06/2017 14:00,12.071,152,8536,2.079368,85.36,120.71,15.2
15/06/2017 15:00,9.509,97,8519,2.725727,85.19,95.09,9.7
15/06/2017 16:00,7.002,135,8252,4.36058,82.52,70.02,13.5
15/06/2017 17:00,4.524,177,8266,0.5,82.66,45.24,17.7
15/06/2017 18:00,2.367,212,8149,0.5,81.49,23.67,21.2
15/06/2017 19:00,0.449,278,7727,2.65291,77.27,4.49,27.8
15/06/2017 20:00,0.016,287,7459,2.89746,74.59,0.16,28.7
15/06/2017 21:00,0,283,7265,4.499774,72.65,0,28.3
15/06/2017 22:00,0,308,7054,3.92404,70.54,0,30.8
15/06/2017 23:00,0.002,285,7037,3.868135,70.37,0.02,28.5
16/06/2017 00:00,0.044,204,7271,3.981964,72.71,0.44,20.4
16/06/2017 01:00,1.125,114,8004,4.165759,80.04,11.25,11.4
16/06/2017 02:00,2.216,56,8599,3.99503,85.99,22.16,5.6
16/06/2017 03:00,3.463,43,8917,3.165413,89.17,34.63,4.3
16/06/2017 04:00,5.114,30,9097,3.092136,90.97,51.14,3
16/06/2017 05:00,6.816,24,9076,0.5,90.76,68.16,2.4
16/06/2017 06:00,8.255,37,9058,0.5,90.58,82.55,3.7
16/06/2017 07:00,9.349,55,9168,0.5,91.68,93.49,5.5
16/06/2017 08:00,6.594,73,9101,0.5,91.01,65.94,7.3
